org;dest;sku;volume
SUP_7_out;FAC_1_in;13;0,000000
SUP_7_out;FAC_1_in;14;0,000000
SUP_7_out;FAC_1_in;15;0,000000
SUP_7_out;FAC_1_in;16;0,000000
SUP_7_out;FAC_1_in;17;0,000000
SUP_7_out;FAC_1_in;18;0,000000
SUP_7_out;FAC_1_in;19;0,000000
SUP_7_out;FAC_1_in;20;0,000000
SUP_7_out;FAC_1_in;21;0,000000
SUP_7_out;FAC_1_in;22;0,000000
SUP_7_out;FAC_1_in;23;0,000000
SUP_7_out;FAC_1_in;24;0,000000
SUP_7_out;FAC_1_in;25;0,000000
SUP_7_out;FAC_1_in;26;0,000000
SUP_7_out;FAC_1_in;27;0,000000
SUP_7_out;FAC_1_in;28;0,000000
SUP_7_out;FAC_1_in;29;0,000000
SUP_7_out;FAC_1_in;30;0,000000
SUP_7_out;FAC_1_in;31;400,000000
SUP_7_out;FAC_1_in;32;0,000000
SUP_7_out;FAC_1_in;33;0,000000
SUP_7_out;FAC_1_in;34;0,000000
SUP_7_out;FAC_1_in;35;0,000000
SUP_7_out;FAC_1_in;36;0,000000
SUP_7_out;FAC_1_in;37;0,000000
SUP_7_out;FAC_1_in;38;0,000000
SUP_7_out;FAC_1_in;39;0,000000
SUP_7_out;FAC_1_in;40;0,000000
SUP_7_out;FAC_1_in;41;0,000000
SUP_7_out;FAC_1_in;42;1800,000000
SUP_7_out;FAC_1_in;43;0,000000
SUP_7_out;FAC_1_in;44;0,000000
SUP_7_out;FAC_1_in;45;0,000000
SUP_7_out;FAC_1_in;46;2000,000000
SUP_7_out;FAC_1_in;47;0,000000
SUP_7_out;FAC_1_in;48;0,000000
SUP_7_out;FAC_1_in;49;0,000000
SUP_7_out;FAC_2_in;0;0,000000
SUP_7_out;FAC_2_in;1;0,000000
SUP_7_out;FAC_2_in;2;0,000000
SUP_7_out;FAC_2_in;3;0,000000
SUP_7_out;FAC_2_in;4;2000,000000
SUP_7_out;FAC_2_in;5;0,000000
SUP_7_out;FAC_2_in;6;0,000000
SUP_7_out;FAC_2_in;7;0,000000
SUP_7_out;FAC_2_in;8;0,000000
SUP_7_out;FAC_2_in;9;0,000000
SUP_7_out;FAC_2_in;10;0,000000
SUP_7_out;FAC_2_in;11;0,000000
SUP_7_out;FAC_2_in;12;0,000000
SUP_7_out;FAC_2_in;13;0,000000
SUP_7_out;FAC_2_in;14;0,000000
SUP_7_out;FAC_2_in;15;2000,000000
SUP_7_out;FAC_2_in;16;0,000000
SUP_7_out;FAC_2_in;17;0,000000
SUP_7_out;FAC_2_in;18;0,000000
SUP_7_out;FAC_2_in;19;0,000000
SUP_7_out;FAC_2_in;20;0,000000
SUP_7_out;FAC_2_in;21;0,000000
SUP_7_out;FAC_2_in;22;2000,000000
SUP_7_out;FAC_2_in;23;0,000000
SUP_7_out;FAC_2_in;24;0,000000
SUP_7_out;FAC_2_in;25;800,000000
SUP_7_out;FAC_2_in;26;0,000000
SUP_7_out;FAC_2_in;27;0,000000
SUP_7_out;FAC_2_in;28;0,000000
SUP_7_out;FAC_2_in;29;0,000000
SUP_7_out;FAC_2_in;30;0,000000
SUP_7_out;FAC_2_in;31;800,000000
SUP_7_out;FAC_2_in;32;0,000000
SUP_7_out;FAC_2_in;33;2000,000000
SUP_7_out;FAC_2_in;34;0,000000
SUP_7_out;FAC_2_in;35;0,000000
SUP_7_out;FAC_2_in;36;0,000000
SUP_7_out;FAC_2_in;37;0,000000
SUP_7_out;FAC_2_in;38;0,000000
SUP_7_out;FAC_2_in;39;0,000000
SUP_7_out;FAC_2_in;40;0,000000
SUP_7_out;FAC_2_in;41;0,000000
SUP_7_out;FAC_2_in;42;0,000000
SUP_7_out;FAC_2_in;43;600,000000
SUP_7_out;FAC_2_in;44;0,000000
SUP_7_out;FAC_2_in;45;0,000000
SUP_7_out;FAC_2_in;46;0,000000
SUP_7_out;FAC_2_in;47;0,000000
SUP_7_out;FAC_2_in;48;0,000000
SUP_7_out;FAC_2_in;49;2000,000000
SUP_7_out;FAC_3_in;0;0,000000
SUP_7_out;FAC_3_in;1;0,000000
SUP_7_out;FAC_3_in;2;0,000000
SUP_7_out;FAC_3_in;3;0,000000
SUP_7_out;FAC_3_in;4;0,000000
SUP_7_out;FAC_3_in;5;2000,000000
SUP_7_out;FAC_3_in;6;0,000000
SUP_7_out;FAC_3_in;7;0,000000
SUP_7_out;FAC_3_in;8;0,000000
SUP_7_out;FAC_3_in;9;0,000000
SUP_7_out;FAC_3_in;10;0,000000
SUP_7_out;FAC_3_in;11;0,000000
SUP_7_out;FAC_3_in;12;0,000000
SUP_7_out;FAC_3_in;13;0,000000
SUP_7_out;FAC_3_in;14;0,000000
SUP_7_out;FAC_3_in;15;0,000000
SUP_7_out;FAC_3_in;16;0,000000
SUP_7_out;FAC_3_in;17;2000,000000
SUP_7_out;FAC_3_in;18;0,000000
SUP_7_out;FAC_3_in;19;0,000000
SUP_7_out;FAC_3_in;20;0,000000
SUP_7_out;FAC_3_in;21;2000,000000
SUP_7_out;FAC_3_in;22;0,000000
SUP_7_out;FAC_3_in;23;0,000000
SUP_7_out;FAC_3_in;24;2000,000000
SUP_7_out;FAC_3_in;25;0,000000
SUP_7_out;FAC_3_in;26;2000,000000
SUP_7_out;FAC_3_in;27;0,000000
SUP_7_out;FAC_3_in;28;0,000000
SUP_7_out;FAC_3_in;29;0,000000
SUP_7_out;FAC_3_in;30;0,000000
SUP_7_out;FAC_3_in;31;0,000000
SUP_7_out;FAC_3_in;32;0,000000
SUP_7_out;FAC_3_in;33;0,000000
SUP_7_out;FAC_3_in;34;0,000000
SUP_7_out;FAC_3_in;35;0,000000
SUP_7_out;FAC_3_in;36;2000,000000
SUP_7_out;FAC_3_in;37;0,000000
SUP_7_out;FAC_3_in;38;0,000000
SUP_7_out;FAC_3_in;39;0,000000
SUP_7_out;FAC_3_in;40;0,000000
SUP_7_out;FAC_3_in;41;2000,000000
SUP_7_out;FAC_3_in;42;0,000000
SUP_7_out;FAC_3_in;43;0,000000
SUP_7_out;FAC_3_in;44;0,000000
SUP_7_out;FAC_3_in;45;0,000000
SUP_7_out;FAC_3_in;46;0,000000
SUP_7_out;FAC_3_in;47;0,000000
SUP_7_out;FAC_3_in;48;0,000000
SUP_7_out;FAC_3_in;49;0,000000
SUP_7_out;FAC_4_in;0;0,000000
SUP_7_out;FAC_4_in;1;0,000000
SUP_7_out;FAC_4_in;2;0,000000
SUP_7_out;FAC_4_in;3;0,000000
SUP_7_out;FAC_4_in;4;0,000000
SUP_7_out;FAC_4_in;5;0,000000
SUP_7_out;FAC_4_in;6;0,000000
SUP_7_out;FAC_4_in;7;0,000000
SUP_7_out;FAC_4_in;8;0,000000
SUP_7_out;FAC_4_in;9;0,000000
SUP_7_out;FAC_4_in;10;0,000000
SUP_7_out;FAC_4_in;11;0,000000
SUP_7_out;FAC_4_in;12;0,000000
SUP_7_out;FAC_4_in;13;0,000000
SUP_7_out;FAC_4_in;14;0,000000
SUP_7_out;FAC_4_in;15;0,000000
SUP_7_out;FAC_4_in;16;2000,000000
SUP_7_out;FAC_4_in;17;0,000000
SUP_7_out;FAC_4_in;18;2000,000000
SUP_7_out;FAC_4_in;19;0,000000
SUP_7_out;FAC_4_in;20;0,000000
SUP_7_out;FAC_4_in;21;0,000000
SUP_7_out;FAC_4_in;22;0,000000
SUP_7_out;FAC_4_in;23;0,000000
SUP_7_out;FAC_4_in;24;0,000000
SUP_7_out;FAC_4_in;25;0,000000
SUP_7_out;FAC_4_in;26;0,000000
SUP_7_out;FAC_4_in;27;0,000000
SUP_7_out;FAC_4_in;28;2000,000000
SUP_7_out;FAC_4_in;29;0,000000
SUP_7_out;FAC_4_in;30;0,000000
SUP_7_out;FAC_4_in;31;0,000000
SUP_7_out;FAC_4_in;32;0,000000
SUP_7_out;FAC_4_in;33;0,000000
SUP_7_out;FAC_4_in;34;0,000000
SUP_7_out;FAC_4_in;35;0,000000
SUP_7_out;FAC_4_in;36;0,000000
SUP_7_out;FAC_4_in;37;0,000000
SUP_7_out;FAC_4_in;38;0,000000
SUP_7_out;FAC_4_in;39;0,000000
SUP_7_out;FAC_4_in;40;2000,000000
SUP_7_out;FAC_4_in;41;0,000000
SUP_7_out;FAC_4_in;42;0,000000
SUP_7_out;FAC_4_in;43;0,000000
SUP_7_out;FAC_4_in;44;2000,000000
SUP_7_out;FAC_4_in;45;2000,000000
SUP_7_out;FAC_4_in;46;0,000000
SUP_7_out;FAC_4_in;47;2000,000000
SUP_7_out;FAC_4_in;48;0,000000
SUP_7_out;FAC_4_in;49;0,000000
SUP_7_out;FAC_5_in;0;2000,000000
SUP_7_out;FAC_5_in;1;0,000000
SUP_7_out;FAC_5_in;2;0,000000
SUP_7_out;FAC_5_in;3;0,000000
SUP_7_out;FAC_5_in;4;0,000000
SUP_7_out;FAC_5_in;5;0,000000
SUP_7_out;FAC_5_in;6;0,000000
SUP_7_out;FAC_5_in;7;0,000000
SUP_7_out;FAC_5_in;8;0,000000
SUP_7_out;FAC_5_in;9;0,000000
SUP_7_out;FAC_5_in;10;0,000000
SUP_7_out;FAC_5_in;11;0,000000
SUP_7_out;FAC_5_in;12;0,000000
SUP_7_out;FAC_5_in;13;0,000000
SUP_7_out;FAC_5_in;14;0,000000
SUP_7_out;FAC_5_in;15;0,000000
SUP_7_out;FAC_5_in;16;0,000000
SUP_7_out;FAC_5_in;17;0,000000
SUP_7_out;FAC_5_in;18;0,000000
SUP_7_out;FAC_5_in;19;0,000000
SUP_7_out;FAC_5_in;20;0,000000
SUP_7_out;FAC_5_in;21;0,000000
SUP_7_out;FAC_5_in;22;0,000000
SUP_7_out;FAC_5_in;23;0,000000
SUP_7_out;FAC_5_in;24;0,000000
SUP_7_out;FAC_5_in;25;0,000000
SUP_7_out;FAC_5_in;26;0,000000
SUP_7_out;FAC_5_in;27;2000,000000
SUP_7_out;FAC_5_in;28;0,000000
SUP_7_out;FAC_5_in;29;0,000000
SUP_7_out;FAC_5_in;30;0,000000
SUP_7_out;FAC_5_in;31;800,000000
SUP_7_out;FAC_5_in;32;0,000000
SUP_7_out;FAC_5_in;33;0,000000
SUP_7_out;FAC_5_in;34;0,000000
SUP_7_out;FAC_5_in;35;1200,000000
SUP_7_out;FAC_5_in;36;0,000000
SUP_7_out;FAC_5_in;37;0,000000
SUP_7_out;FAC_5_in;38;0,000000
SUP_7_out;FAC_5_in;39;0,000000
SUP_7_out;FAC_5_in;40;0,000000
SUP_7_out;FAC_5_in;41;0,000000
SUP_7_out;FAC_5_in;42;0,000000
SUP_7_out;FAC_5_in;43;1400,000000
SUP_7_out;FAC_5_in;44;0,000000
SUP_7_out;FAC_5_in;45;0,000000
SUP_7_out;FAC_5_in;46;0,000000
SUP_7_out;FAC_5_in;47;0,000000
SUP_7_out;FAC_5_in;48;2000,000000
SUP_7_out;FAC_5_in;49;0,000000
SUP_7_out;FAC_6_in;0;0,000000
SUP_7_out;FAC_6_in;1;0,000000
SUP_7_out;FAC_6_in;2;0,000000
SUP_7_out;FAC_6_in;3;0,000000
SUP_7_out;FAC_6_in;4;0,000000
SUP_7_out;FAC_6_in;5;0,000000
SUP_7_out;FAC_6_in;6;0,000000
SUP_7_out;FAC_6_in;7;0,000000
SUP_7_out;FAC_6_in;8;0,000000
SUP_7_out;FAC_6_in;9;0,000000
SUP_7_out;FAC_6_in;10;0,000000
SUP_7_out;FAC_6_in;11;0,000000
SUP_7_out;FAC_6_in;12;0,000000
SUP_7_out;FAC_6_in;13;2000,000000
SUP_7_out;FAC_6_in;14;0,000000
SUP_7_out;FAC_6_in;15;0,000000
SUP_7_out;FAC_6_in;16;0,000000
SUP_7_out;FAC_6_in;17;0,000000
SUP_7_out;FAC_6_in;18;0,000000
SUP_7_out;FAC_6_in;19;0,000000
SUP_7_out;FAC_6_in;20;2000,000000
SUP_7_out;FAC_6_in;21;0,000000
SUP_7_out;FAC_6_in;22;0,000000
SUP_7_out;FAC_6_in;23;0,000000
SUP_7_out;FAC_6_in;24;0,000000
SUP_7_out;FAC_6_in;25;0,000000
SUP_7_out;FAC_6_in;26;0,000000
SUP_7_out;FAC_6_in;27;0,000000
SUP_7_out;FAC_6_in;28;0,000000
SUP_7_out;FAC_6_in;29;0,000000
SUP_7_out;FAC_6_in;30;0,000000
SUP_7_out;FAC_6_in;31;0,000000
SUP_7_out;FAC_6_in;32;0,000000
SUP_7_out;FAC_6_in;33;0,000000
SUP_7_out;FAC_6_in;34;2000,000000
SUP_7_out;FAC_6_in;35;0,000000
SUP_7_out;FAC_6_in;36;0,000000
SUP_7_out;FAC_6_in;37;0,000000
SUP_7_out;FAC_6_in;38;0,000000
SUP_7_out;FAC_6_in;39;0,000000
SUP_7_out;FAC_6_in;40;0,000000
SUP_7_out;FAC_6_in;41;0,000000
SUP_7_out;FAC_6_in;42;0,000000
SUP_7_out;FAC_6_in;43;0,000000
SUP_7_out;FAC_6_in;44;0,000000
SUP_7_out;FAC_6_in;45;0,000000
SUP_7_out;FAC_6_in;46;0,000000
SUP_7_out;FAC_6_in;47;0,000000
SUP_7_out;FAC_6_in;48;0,000000
SUP_7_out;FAC_6_in;49;0,000000
SUP_7_out;FAC_7_in;0;0,000000
SUP_7_out;FAC_7_in;1;2000,000000
SUP_7_out;FAC_7_in;2;0,000000
SUP_7_out;FAC_7_in;3;0,000000
SUP_7_out;FAC_7_in;4;0,000000
SUP_7_out;FAC_7_in;5;0,000000
SUP_7_out;FAC_7_in;6;0,000000
SUP_7_out;FAC_7_in;7;2000,000000
SUP_7_out;FAC_7_in;8;0,000000
SUP_7_out;FAC_7_in;9;0,000000
SUP_7_out;FAC_7_in;10;2000,000000
SUP_7_out;FAC_7_in;11;0,000000
SUP_7_out;FAC_7_in;12;0,000000
SUP_7_out;FAC_7_in;13;0,000000
SUP_7_out;FAC_7_in;14;0,000000
SUP_7_out;FAC_7_in;15;0,000000
SUP_7_out;FAC_7_in;16;0,000000
SUP_7_out;FAC_7_in;17;0,000000
SUP_7_out;FAC_7_in;18;0,000000
SUP_7_out;FAC_7_in;19;2000,000000
SUP_7_out;FAC_7_in;20;0,000000
SUP_7_out;FAC_7_in;21;0,000000
SUP_7_out;FAC_7_in;22;0,000000
SUP_7_out;FAC_7_in;23;2000,000000
SUP_7_out;FAC_7_in;24;0,000000
SUP_7_out;FAC_7_in;25;0,000000
SUP_7_out;FAC_7_in;26;0,000000
SUP_7_out;FAC_7_in;27;0,000000
SUP_7_out;FAC_7_in;28;0,000000
SUP_7_out;FAC_7_in;29;2000,000000
SUP_7_out;FAC_7_in;30;0,000000
SUP_7_out;FAC_7_in;31;0,000000
SUP_7_out;FAC_7_in;32;0,000000
SUP_7_out;FAC_7_in;33;0,000000
SUP_7_out;FAC_7_in;34;0,000000
SUP_7_out;FAC_7_in;35;0,000000
SUP_7_out;FAC_7_in;36;0,000000
SUP_7_out;FAC_7_in;37;0,000000
SUP_7_out;FAC_7_in;38;2000,000000
SUP_7_out;FAC_7_in;39;0,000000
SUP_7_out;FAC_7_in;40;0,000000
SUP_7_out;FAC_7_in;41;0,000000
SUP_7_out;FAC_7_in;42;0,000000
SUP_7_out;FAC_7_in;43;0,000000
SUP_7_out;FAC_7_in;44;0,000000
SUP_7_out;FAC_7_in;45;0,000000
SUP_7_out;FAC_7_in;46;0,000000
SUP_7_out;FAC_7_in;47;0,000000
SUP_7_out;FAC_7_in;48;0,000000
SUP_7_out;FAC_7_in;49;0,000000
SUP_7_out;FAC_8_in;0;0,000000
SUP_7_out;FAC_8_in;1;0,000000
SUP_7_out;FAC_8_in;2;0,000000
SUP_7_out;FAC_8_in;3;0,000000
SUP_7_out;FAC_8_in;4;0,000000
SUP_7_out;FAC_8_in;5;0,000000
SUP_7_out;FAC_8_in;6;2000,000000
SUP_7_out;FAC_8_in;7;0,000000
SUP_7_out;FAC_8_in;8;1600,000000
SUP_7_out;FAC_8_in;9;0,000000
SUP_7_out;FAC_8_in;10;0,000000
SUP_7_out;FAC_8_in;11;2000,000000
SUP_7_out;FAC_8_in;12;0,000000
SUP_7_out;FAC_8_in;13;0,000000
SUP_7_out;FAC_8_in;14;0,000000
SUP_7_out;FAC_8_in;15;0,000000
SUP_7_out;FAC_8_in;16;0,000000
SUP_7_out;FAC_8_in;17;0,000000
SUP_7_out;FAC_8_in;18;0,000000
SUP_7_out;FAC_8_in;19;0,000000
SUP_7_out;FAC_8_in;20;0,000000
SUP_7_out;FAC_8_in;21;0,000000
SUP_7_out;FAC_8_in;22;0,000000
SUP_7_out;FAC_8_in;23;0,000000
SUP_7_out;FAC_8_in;24;0,000000
SUP_7_out;FAC_8_in;25;0,000000
SUP_7_out;FAC_8_in;26;0,000000
SUP_7_out;FAC_8_in;27;0,000000
SUP_7_out;FAC_8_in;28;0,000000
SUP_7_out;FAC_8_in;29;0,000000
SUP_7_out;FAC_8_in;30;0,000000
SUP_7_out;FAC_8_in;31;0,000000
SUP_7_out;FAC_8_in;32;0,000000
SUP_7_out;FAC_8_in;33;0,000000
SUP_7_out;FAC_8_in;34;0,000000
SUP_7_out;FAC_8_in;35;800,000000
SUP_7_out;FAC_8_in;36;0,000000
SUP_7_out;FAC_8_in;37;0,000000
SUP_7_out;FAC_8_in;38;0,000000
SUP_7_out;FAC_8_in;39;0,000000
SUP_7_out;FAC_8_in;40;0,000000
SUP_7_out;FAC_8_in;41;0,000000
SUP_7_out;FAC_8_in;42;0,000000
SUP_7_out;FAC_8_in;43;0,000000
SUP_7_out;FAC_8_in;44;0,000000
SUP_7_out;FAC_8_in;45;0,000000
SUP_7_out;FAC_8_in;46;0,000000
SUP_7_out;FAC_8_in;47;0,000000
SUP_7_out;FAC_8_in;48;0,000000
SUP_7_out;FAC_8_in;49;0,000000
SUP_7_out;FAC_9_in;0;0,000000
SUP_7_out;FAC_9_in;1;0,000000
SUP_7_out;FAC_9_in;2;0,000000
SUP_7_out;FAC_9_in;3;0,000000
SUP_7_out;FAC_9_in;4;0,000000
SUP_7_out;FAC_9_in;5;0,000000
SUP_7_out;FAC_9_in;6;0,000000
SUP_7_out;FAC_9_in;7;0,000000
SUP_7_out;FAC_9_in;8;400,000000
SUP_7_out;FAC_9_in;9;2000,000000
SUP_7_out;FAC_9_in;10;0,000000
SUP_7_out;FAC_9_in;11;0,000000
SUP_7_out;FAC_9_in;12;1200,000000
SUP_7_out;FAC_9_in;13;0,000000
SUP_7_out;FAC_9_in;14;2000,000000
SUP_7_out;FAC_9_in;15;0,000000
SUP_7_out;FAC_9_in;16;0,000000
SUP_7_out;FAC_9_in;17;0,000000
SUP_7_out;FAC_9_in;18;0,000000
SUP_7_out;FAC_9_in;19;0,000000
SUP_7_out;FAC_9_in;20;0,000000
SUP_7_out;FAC_9_in;21;0,000000
SUP_7_out;FAC_9_in;22;0,000000
SUP_7_out;FAC_9_in;23;0,000000
SUP_7_out;FAC_9_in;24;0,000000
SUP_7_out;FAC_9_in;25;0,000000
SUP_7_out;FAC_9_in;26;0,000000
SUP_7_out;FAC_9_in;27;0,000000
SUP_7_out;FAC_9_in;28;0,000000
SUP_7_out;FAC_9_in;29;0,000000
SUP_7_out;FAC_9_in;30;2000,000000
SUP_7_out;FAC_9_in;31;0,000000
SUP_7_out;FAC_9_in;32;0,000000
SUP_7_out;FAC_9_in;33;0,000000
SUP_7_out;FAC_9_in;34;0,000000
SUP_7_out;FAC_9_in;35;0,000000
SUP_7_out;FAC_9_in;36;0,000000
SUP_7_out;FAC_9_in;37;0,000000
SUP_7_out;FAC_9_in;38;0,000000
SUP_7_out;FAC_9_in;39;2000,000000
SUP_7_out;FAC_9_in;40;0,000000
SUP_7_out;FAC_9_in;41;0,000000
SUP_7_out;FAC_9_in;42;200,000000
SUP_7_out;FAC_9_in;43;0,000000
SUP_7_out;FAC_9_in;44;0,000000
SUP_7_out;FAC_9_in;45;0,000000
SUP_7_out;FAC_9_in;46;0,000000
SUP_7_out;FAC_9_in;47;0,000000
SUP_7_out;FAC_9_in;48;0,000000
SUP_7_out;FAC_9_in;49;0,000000
SUP_8_out;FAC_0_in;0;0,000000
SUP_8_out;FAC_0_in;1;0,000000
SUP_8_out;FAC_0_in;2;0,000000
SUP_8_out;FAC_0_in;3;0,000000
SUP_8_out;FAC_0_in;4;0,000000
SUP_8_out;FAC_0_in;5;0,000000
SUP_8_out;FAC_0_in;6;0,000000
SUP_8_out;FAC_0_in;7;0,000000
SUP_8_out;FAC_0_in;8;0,000000
SUP_8_out;FAC_0_in;9;0,000000
SUP_8_out;FAC_0_in;10;0,000000
SUP_8_out;FAC_0_in;11;0,000000
SUP_8_out;FAC_0_in;12;0,000000
SUP_8_out;FAC_0_in;13;0,000000
SUP_8_out;FAC_0_in;14;0,000000
SUP_8_out;FAC_0_in;15;0,000000
SUP_8_out;FAC_0_in;16;0,000000
SUP_8_out;FAC_0_in;17;0,000000
SUP_8_out;FAC_0_in;18;0,000000
SUP_8_out;FAC_0_in;19;1800,000000
SUP_8_out;FAC_0_in;20;0,000000
SUP_8_out;FAC_0_in;21;0,000000
SUP_8_out;FAC_0_in;22;2000,000000
SUP_8_out;FAC_0_in;23;0,000000
SUP_8_out;FAC_0_in;24;0,000000
SUP_8_out;FAC_0_in;25;0,000000
SUP_8_out;FAC_0_in;26;0,000000
SUP_8_out;FAC_0_in;27;0,000000
SUP_8_out;FAC_0_in;28;0,000000
SUP_8_out;FAC_0_in;29;0,000000
SUP_8_out;FAC_0_in;30;0,000000
SUP_8_out;FAC_0_in;31;0,000000
SUP_8_out;FAC_0_in;32;0,000000
SUP_8_out;FAC_0_in;33;0,000000
SUP_8_out;FAC_0_in;34;0,000000
SUP_8_out;FAC_0_in;35;0,000000
SUP_8_out;FAC_0_in;36;0,000000
SUP_8_out;FAC_0_in;37;0,000000
SUP_8_out;FAC_0_in;38;0,000000
SUP_8_out;FAC_0_in;39;0,000000
SUP_8_out;FAC_0_in;40;0,000000
SUP_8_out;FAC_0_in;41;0,000000
SUP_8_out;FAC_0_in;42;0,000000
SUP_8_out;FAC_0_in;43;0,000000
SUP_8_out;FAC_0_in;44;0,000000
SUP_8_out;FAC_0_in;45;0,000000
SUP_8_out;FAC_0_in;46;0,000000
SUP_8_out;FAC_0_in;47;0,000000
SUP_8_out;FAC_0_in;48;0,000000
SUP_8_out;FAC_0_in;49;0,000000
SUP_8_out;FAC_1_in;0;0,000000
SUP_8_out;FAC_1_in;1;0,000000
SUP_8_out;FAC_1_in;2;2000,000000
SUP_8_out;FAC_1_in;3;0,000000
SUP_8_out;FAC_1_in;4;0,000000
SUP_8_out;FAC_1_in;5;0,000000
SUP_8_out;FAC_1_in;6;600,000000
SUP_8_out;FAC_1_in;7;0,000000
SUP_8_out;FAC_1_in;8;0,000000
SUP_8_out;FAC_1_in;9;0,000000
SUP_8_out;FAC_1_in;10;2000,000000
SUP_8_out;FAC_1_in;11;2000,000000
SUP_8_out;FAC_1_in;12;0,000000
SUP_8_out;FAC_1_in;13;0,000000
SUP_8_out;FAC_1_in;14;0,000000
SUP_8_out;FAC_1_in;15;0,000000
SUP_8_out;FAC_1_in;16;0,000000
SUP_8_out;FAC_1_in;17;0,000000
SUP_8_out;FAC_1_in;18;0,000000
SUP_8_out;FAC_1_in;19;0,000000
SUP_8_out;FAC_1_in;20;0,000000
SUP_8_out;FAC_1_in;21;0,000000
SUP_8_out;FAC_1_in;22;0,000000
SUP_8_out;FAC_1_in;23;0,000000
SUP_8_out;FAC_1_in;24;0,000000
SUP_8_out;FAC_1_in;25;0,000000
SUP_8_out;FAC_1_in;26;0,000000
SUP_8_out;FAC_1_in;27;0,000000
SUP_8_out;FAC_1_in;28;0,000000
SUP_8_out;FAC_1_in;29;0,000000
SUP_8_out;FAC_1_in;30;0,000000
SUP_8_out;FAC_1_in;31;0,000000
SUP_8_out;FAC_1_in;32;200,000000
SUP_8_out;FAC_1_in;33;0,000000
SUP_8_out;FAC_1_in;34;0,000000
SUP_8_out;FAC_1_in;35;0,000000
SUP_8_out;FAC_1_in;36;0,000000
SUP_8_out;FAC_1_in;37;0,000000
SUP_8_out;FAC_1_in;38;0,000000
SUP_8_out;FAC_1_in;39;0,000000
SUP_8_out;FAC_1_in;40;400,000000
SUP_8_out;FAC_1_in;41;1200,000000
SUP_8_out;FAC_1_in;42;800,000000
SUP_8_out;FAC_1_in;43;0,000000
SUP_8_out;FAC_1_in;44;0,000000
SUP_8_out;FAC_1_in;45;0,000000
SUP_8_out;FAC_1_in;46;0,000000
SUP_8_out;FAC_1_in;47;0,000000
SUP_8_out;FAC_1_in;48;2000,000000
SUP_8_out;FAC_1_in;49;0,000000
SUP_8_out;FAC_2_in;0;0,000000
SUP_8_out;FAC_2_in;1;0,000000
SUP_8_out;FAC_2_in;2;0,000000
SUP_8_out;FAC_2_in;3;0,000000
SUP_8_out;FAC_2_in;4;0,000000
SUP_8_out;FAC_2_in;5;0,000000
SUP_8_out;FAC_2_in;6;0,000000
SUP_8_out;FAC_2_in;7;2000,000000
SUP_8_out;FAC_2_in;8;0,000000
SUP_8_out;FAC_2_in;9;2000,000000
SUP_8_out;FAC_2_in;10;0,000000
SUP_8_out;FAC_2_in;11;0,000000
SUP_8_out;FAC_2_in;12;0,000000
SUP_8_out;FAC_2_in;13;0,000000
SUP_8_out;FAC_2_in;14;0,000000
SUP_8_out;FAC_2_in;15;0,000000
SUP_8_out;FAC_2_in;16;0,000000
SUP_8_out;FAC_2_in;17;0,000000
SUP_8_out;FAC_2_in;18;0,000000
SUP_8_out;FAC_2_in;19;200,000000
SUP_8_out;FAC_2_in;20;0,000000
SUP_8_out;FAC_2_in;21;0,000000
SUP_8_out;FAC_2_in;22;0,000000
SUP_8_out;FAC_2_in;23;0,000000
SUP_8_out;FAC_2_in;24;0,000000
SUP_8_out;FAC_2_in;25;0,000000
SUP_8_out;FAC_2_in;26;0,000000
SUP_8_out;FAC_2_in;27;0,000000
SUP_8_out;FAC_2_in;28;0,000000
SUP_8_out;FAC_2_in;29;0,000000
SUP_8_out;FAC_2_in;30;0,000000
SUP_8_out;FAC_2_in;31;0,000000
SUP_8_out;FAC_2_in;32;0,000000
SUP_8_out;FAC_2_in;33;0,000000
SUP_8_out;FAC_2_in;34;0,000000
SUP_8_out;FAC_2_in;35;0,000000
SUP_8_out;FAC_2_in;36;0,000000
SUP_8_out;FAC_2_in;37;0,000000
SUP_8_out;FAC_2_in;38;2000,000000
SUP_8_out;FAC_2_in;39;0,000000
SUP_8_out;FAC_2_in;40;0,000000
SUP_8_out;FAC_2_in;41;0,000000
SUP_8_out;FAC_2_in;42;200,000000
SUP_8_out;FAC_2_in;43;0,000000
SUP_8_out;FAC_2_in;44;0,000000
SUP_8_out;FAC_2_in;45;0,000000
SUP_8_out;FAC_2_in;46;0,000000
SUP_8_out;FAC_2_in;47;0,000000
SUP_8_out;FAC_2_in;48;0,000000
SUP_8_out;FAC_2_in;49;0,000000
SUP_8_out;FAC_3_in;0;1600,000000
SUP_8_out;FAC_3_in;1;2000,000000
SUP_8_out;FAC_3_in;2;0,000000
SUP_8_out;FAC_3_in;3;2000,000000
SUP_8_out;FAC_3_in;4;0,000000
SUP_8_out;FAC_3_in;5;0,000000
SUP_8_out;FAC_3_in;6;1400,000000
SUP_8_out;FAC_3_in;7;0,000000
SUP_8_out;FAC_3_in;8;0,000000
SUP_8_out;FAC_3_in;9;0,000000
SUP_8_out;FAC_3_in;10;0,000000
SUP_8_out;FAC_3_in;11;0,000000
SUP_8_out;FAC_3_in;12;0,000000
SUP_8_out;FAC_3_in;13;2000,000000
SUP_8_out;FAC_3_in;14;0,000000
SUP_8_out;FAC_3_in;15;0,000000
SUP_8_out;FAC_3_in;16;0,000000
SUP_8_out;FAC_3_in;17;2000,000000
